index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
4404,ICN,AMS,23:40:00,5,06:35:00,06:15:00,6,QA2501,QA,QAirline,62374,,
4405,ICN,AMS,23:40:00,1,06:35:00,06:15:00,2,QA2273,QA,QAirline,65656,,260803.0
4406,ICN,AMS,01:10:00,0,06:35:00,07:45:00,0,QA3155,QA,QAirline,75821,,233603.0
4407,ICN,AMS,11:35:00,0,07:20:00,18:55:00,0,QA3183,QA,QAirline,83358,,437622.0
4408,ICN,AMS,11:35:00,6,07:20:00,18:55:00,6,QA1162,QA,QAirline,87370,,241298.0
4409,ICN,AMS,11:35:00,1,07:20:00,18:55:00,1,QA3235,QA,QAirline,95577,,
4410,ICN,AMS,01:10:00,4,06:35:00,07:45:00,4,QA4146,QA,QAirline,98941,,
4411,ICN,AMS,11:35:00,5,07:20:00,18:55:00,5,QA1326,QA,QAirline,99681,,244521.0
4412,ICN,AMS,11:35:00,3,07:20:00,18:55:00,3,QA1337,QA,QAirline,111992,,242578.0
4413,ICN,FRA,12:05:00,4,07:10:00,19:15:00,4,QA4527,QA,QAirline,75449,153421.0,
4414,ICN,FRA,12:05:00,6,07:10:00,19:15:00,6,QA4027,QA,QAirline,82590,153421.0,414555.0
4415,ICN,FRA,10:10:00,2,06:50:00,17:00:00,2,QA3241,QA,QAirline,82932,,275162.0
4416,ICN,FRA,12:15:00,3,06:20:00,18:35:00,3,QA1893,QA,QAirline,83641,114074.0,258245.0
4417,ICN,FRA,11:15:00,3,06:25:00,17:40:00,3,QA2641,QA,QAirline,84833,,525903.0
4418,ICN,FRA,10:10:00,4,06:50:00,17:00:00,4,QA4959,QA,QAirline,87093,,
4419,ICN,FRA,12:05:00,2,07:10:00,19:15:00,2,QA1000,QA,QAirline,90740,113944.0,230541.0
4420,ICN,FRA,11:15:00,5,06:25:00,17:40:00,5,QA4016,QA,QAirline,93093,,
4421,ICN,FRA,12:15:00,0,06:20:00,18:35:00,0,QA2890,QA,QAirline,94643,114074.0,266536.0
4422,ICN,FRA,12:05:00,2,07:10:00,19:15:00,2,QA2949,QA,QAirline,109711,113944.0,230541.0
4423,ICN,FRA,12:15:00,3,06:20:00,18:35:00,3,QA4855,QA,QAirline,109852,114074.0,258245.0
4424,ICN,FRA,12:15:00,0,06:20:00,18:35:00,0,QA1853,QA,QAirline,109852,114074.0,266536.0
4425,ICN,FRA,10:10:00,0,06:50:00,17:00:00,0,QA3928,QA,QAirline,112068,,389488.0
4426,ICN,FRA,11:15:00,1,06:25:00,17:40:00,1,QA2296,QA,QAirline,113974,,
4427,ICN,FRA,10:10:00,6,06:50:00,17:00:00,6,QA4863,QA,QAirline,116233,,284568.0
4428,ICN,FRA,10:10:00,5,06:50:00,17:00:00,5,QA3449,QA,QAirline,132884,,
4429,ICN,IST,23:45:00,3,05:25:00,05:10:00,4,QA2125,QA,QAirline,104105,,231649.0
4430,ICN,IST,23:45:00,2,05:25:00,05:10:00,3,QA4722,QA,QAirline,104105,,230857.0
4431,ICN,IST,23:45:00,0,05:25:00,05:10:00,1,QA4931,QA,QAirline,104105,,180194.0
4432,ICN,IST,23:00:00,0,05:25:00,04:25:00,1,QA3511,QA,QAirline,104105,,180194.0
4433,ICN,IST,23:45:00,1,05:25:00,05:10:00,2,QA2155,QA,QAirline,144355,,467459.0
4434,ICN,IST,23:00:00,5,05:25:00,04:25:00,6,QA3081,QA,QAirline,147705,,452901.0
4435,ICN,IST,23:45:00,5,05:25:00,05:10:00,6,QA4054,QA,QAirline,167833,,452901.0
4436,ICN,IST,23:45:00,6,05:25:00,05:10:00,0,QA4696,QA,QAirline,187956,,364027.0
4437,ICN,IST,23:45:00,4,05:25:00,05:10:00,5,QA4447,QA,QAirline,187956,,452901.0
4438,ICN,DEL,10:05:00,3,04:15:00,14:20:00,3,QA2592,QA,QAirline,42011,,138356.0
4439,ICN,DEL,10:05:00,1,04:15:00,14:20:00,1,QA3623,QA,QAirline,46393,,83630.0
4440,ICN,DEL,13:55:00,3,04:10:00,18:05:00,3,QA1905,QA,QAirline,53668,,127579.0
4441,ICN,DEL,13:55:00,0,04:10:00,18:05:00,0,QA2130,QA,QAirline,53668,,127579.0
4442,ICN,DEL,14:20:00,3,04:20:00,18:40:00,3,QA4576,QA,QAirline,54587,,90651.0
4443,ICN,DEL,14:20:00,0,04:40:00,19:00:00,0,QA4662,QA,QAirline,54587,,90651.0
4444,ICN,DEL,10:05:00,5,04:15:00,14:20:00,5,QA3784,QA,QAirline,89179,,138356.0
4445,ICN,CGK,15:20:00,3,05:00:00,20:20:00,3,QA3193,QA,QAirline,55309,,103969.0
4446,ICN,CGK,10:35:00,4,04:55:00,15:30:00,4,QA3590,QA,QAirline,59989,,111555.0
4447,ICN,CGK,15:20:00,2,05:00:00,20:20:00,2,QA3766,QA,QAirline,60531,,169032.0
4448,ICN,CGK,15:20:00,4,05:00:00,20:20:00,4,QA3626,QA,QAirline,60531,,169032.0
4449,ICN,CGK,15:05:00,4,05:00:00,20:05:00,4,QA4664,QA,QAirline,75363,,192461.0
4450,ICN,CGK,15:05:00,2,05:00:00,20:05:00,2,QA1151,QA,QAirline,75363,,110126.0
4451,ICN,CGK,10:35:00,2,04:55:00,15:30:00,2,QA1839,QA,QAirline,75766,,
4452,ICN,SIN,20:50:00,0,05:10:00,02:00:00,1,QA1320,QA,QAirline,16046,,
4453,ICN,SIN,20:50:00,3,05:10:00,02:00:00,4,QA2231,QA,QAirline,16046,,
4454,ICN,SIN,20:50:00,1,05:10:00,02:00:00,2,QA3776,QA,QAirline,16046,,62321.0
4455,ICN,SIN,20:50:00,2,05:10:00,02:00:00,3,QA2499,QA,QAirline,16046,,62321.0
4456,ICN,SIN,20:50:00,4,05:10:00,02:00:00,5,QA2554,QA,QAirline,16046,,
4457,ICN,SIN,20:50:00,6,05:10:00,02:00:00,0,QA1210,QA,QAirline,17453,,62321.0
4458,ICN,SIN,20:50:00,5,05:10:00,02:00:00,6,QA3629,QA,QAirline,20940,,62321.0
4459,ICN,SIN,10:35:00,1,05:45:00,16:20:00,1,QA1569,QA,QAirline,35011,26894.0,
4460,ICN,SIN,09:50:00,3,05:45:00,15:35:00,3,QA3664,QA,QAirline,35011,26894.0,
4461,ICN,SIN,16:10:00,6,05:20:00,21:30:00,6,QA3113,QA,QAirline,38639,,
4462,ICN,SIN,18:40:00,2,05:00:00,23:40:00,2,QA1784,QA,QAirline,39610,,
4463,ICN,SIN,18:40:00,3,05:00:00,23:40:00,3,QA2983,QA,QAirline,39610,,98153.0
4464,ICN,SIN,14:45:00,4,05:30:00,20:15:00,4,QA4007,QA,QAirline,39610,,98645.0
4465,ICN,SIN,16:10:00,1,05:20:00,21:30:00,1,QA4665,QA,QAirline,40320,,93187.0
4466,ICN,SIN,16:10:00,5,05:20:00,21:30:00,5,QA1137,QA,QAirline,40320,,93187.0
4467,ICN,SIN,16:10:00,3,05:20:00,21:30:00,3,QA2732,QA,QAirline,40320,,93187.0
4468,ICN,SIN,16:10:00,2,05:20:00,21:30:00,2,QA1199,QA,QAirline,40320,,93187.0
4469,ICN,SIN,16:10:00,4,05:20:00,21:30:00,4,QA4993,QA,QAirline,40320,,93187.0
4470,ICN,SIN,18:40:00,4,05:00:00,23:40:00,4,QA4516,QA,QAirline,42384,,
4471,ICN,SIN,16:10:00,0,05:20:00,21:30:00,0,QA4681,QA,QAirline,43308,,153552.0
4472,ICN,SIN,18:40:00,0,05:00:00,23:40:00,0,QA4378,QA,QAirline,48016,,98153.0
4473,ICN,SIN,14:45:00,2,05:10:00,19:55:00,2,QA4422,QA,QAirline,48016,,
4474,ICN,SIN,13:30:00,6,05:00:00,18:30:00,6,QA4797,QA,QAirline,49805,56389.0,
4475,ICN,SIN,09:50:00,5,05:45:00,15:35:00,5,QA4231,QA,QAirline,49805,43280.0,
4476,ICN,SIN,09:15:00,2,05:10:00,14:25:00,2,QA1534,QA,QAirline,50642,,108805.0
4477,ICN,BKK,11:15:00,6,03:50:00,15:05:00,6,QA2340,QA,QAirline,20194,,
4478,ICN,BKK,20:05:00,0,03:54:00,23:59:00,0,QA3114,QA,QAirline,20496,,
4479,ICN,BKK,20:05:00,1,03:54:00,23:59:00,1,QA1721,QA,QAirline,20496,,
4480,ICN,BKK,20:25:00,0,04:00:00,00:25:00,1,QA2137,QA,QAirline,21275,,54969.0
4481,ICN,BKK,20:05:00,5,03:54:00,23:59:00,5,QA4695,QA,QAirline,21888,,
4482,ICN,BKK,20:55:00,0,03:40:00,00:35:00,1,QA3774,QA,QAirline,22032,,
4483,ICN,BKK,20:55:00,5,03:40:00,00:35:00,6,QA4996,QA,QAirline,22032,,
4484,ICN,BKK,20:55:00,1,03:40:00,00:35:00,2,QA4348,QA,QAirline,22199,,
4485,ICN,BKK,20:05:00,2,03:54:00,23:59:00,2,QA4724,QA,QAirline,22212,,
4486,ICN,BKK,11:15:00,2,03:50:00,15:05:00,2,QA1133,QA,QAirline,22377,,
4487,ICN,BKK,11:15:00,0,03:50:00,15:05:00,0,QA4534,QA,QAirline,22526,,
4488,ICN,BKK,20:05:00,3,03:54:00,23:59:00,3,QA4578,QA,QAirline,22909,,
4489,ICN,BKK,20:05:00,6,03:54:00,23:59:00,6,QA2504,QA,QAirline,23269,,
4490,ICN,BKK,20:25:00,1,04:00:00,00:25:00,2,QA2464,QA,QAirline,23353,,
4491,ICN,BKK,20:25:00,2,04:00:00,00:25:00,3,QA2258,QA,QAirline,23353,,
4492,ICN,BKK,20:25:00,3,04:00:00,00:25:00,4,QA2558,QA,QAirline,23353,,
4493,ICN,BKK,20:25:00,5,04:00:00,00:25:00,6,QA1099,QA,QAirline,23353,,
4494,ICN,BKK,20:55:00,3,03:40:00,00:35:00,4,QA4289,QA,QAirline,23709,,
4495,ICN,BKK,11:15:00,5,03:50:00,15:05:00,5,QA4742,QA,QAirline,24777,,
4496,ICN,BKK,20:55:00,2,03:40:00,00:35:00,3,QA1909,QA,QAirline,25228,,
4497,ICN,BKK,20:25:00,6,04:00:00,00:25:00,0,QA4917,QA,QAirline,25499,,70212.0
4498,ICN,BKK,20:55:00,4,03:40:00,00:35:00,5,QA1698,QA,QAirline,27764,,
4499,ICN,BKK,11:20:00,5,03:50:00,15:10:00,5,QA3395,QA,QAirline,28126,,
4500,ICN,BKK,11:20:00,0,03:50:00,15:10:00,0,QA3230,QA,QAirline,28126,,68687.0
4501,ICN,BKK,10:20:00,2,03:50:00,14:10:00,2,QA2910,QA,QAirline,30334,,84381.0
4502,ICN,JFK,10:00:00,1,01:20:00,11:20:00,1,QA4843,QA,QAirline,152128,,323692.0
4503,ICN,JFK,10:00:00,3,01:20:00,11:20:00,3,QA3903,QA,QAirline,152128,,349494.0
4504,ICN,JFK,10:00:00,3,01:20:00,11:20:00,3,QA4253,QA,QAirline,152128,,349494.0
4505,ICN,JFK,09:50:00,1,01:15:00,11:05:00,1,QA1504,QA,QAirline,158404,,255281.0
4506,ICN,JFK,10:00:00,2,01:20:00,11:20:00,2,QA3635,QA,QAirline,171041,,315544.0
4507,ICN,JFK,10:00:00,1,01:20:00,11:20:00,1,QA3125,QA,QAirline,171041,,323692.0
4508,ICN,JFK,10:00:00,2,01:20:00,11:20:00,2,QA4650,QA,QAirline,171041,,315544.0
4509,ICN,JFK,19:30:00,2,01:30:00,21:00:00,2,QA3065,QA,QAirline,171041,,349494.0
4510,ICN,JFK,19:30:00,2,01:30:00,21:00:00,2,QA3618,QA,QAirline,172434,,349494.0
4511,ICN,JFK,09:50:00,2,01:15:00,11:05:00,2,QA3827,QA,QAirline,178855,,255281.0
4512,ICN,JFK,09:50:00,3,01:15:00,11:05:00,3,QA1130,QA,QAirline,178855,,255281.0
4513,ICN,JFK,09:50:00,0,01:15:00,11:05:00,0,QA1097,QA,QAirline,178855,,462097.0
4514,ICN,JFK,10:00:00,4,01:20:00,11:20:00,4,QA2866,QA,QAirline,182335,,315544.0
4515,ICN,JFK,10:00:00,4,01:20:00,11:20:00,4,QA2245,QA,QAirline,182335,,315544.0
4516,ICN,JFK,19:30:00,4,01:30:00,21:00:00,4,QA1037,QA,QAirline,182335,,349494.0
4517,ICN,JFK,19:30:00,4,01:30:00,21:00:00,4,QA3348,QA,QAirline,182335,,349494.0
4518,ICN,JFK,10:00:00,5,01:20:00,11:20:00,5,QA3059,QA,QAirline,186099,,334386.0
4519,ICN,JFK,10:00:00,5,01:20:00,11:20:00,5,QA1466,QA,QAirline,186099,,334386.0
4520,ICN,JFK,19:30:00,6,01:30:00,21:00:00,6,QA4809,QA,QAirline,186099,,349494.0
4521,ICN,JFK,19:30:00,6,01:30:00,21:00:00,6,QA4574,QA,QAirline,186099,,349494.0
4522,ICN,JFK,09:50:00,4,01:15:00,11:05:00,4,QA3143,QA,QAirline,191126,,
4523,ICN,JFK,11:50:00,6,01:10:00,13:00:00,6,QA1963,QA,QAirline,202171,,
4524,ICN,JFK,09:50:00,5,01:15:00,11:05:00,5,QA4794,QA,QAirline,202171,,
4525,ICN,JFK,10:00:00,0,01:20:00,11:20:00,0,QA3114,QA,QAirline,207612,,323692.0
4526,ICN,JFK,10:00:00,6,01:20:00,11:20:00,6,QA4167,QA,QAirline,207612,,
4527,ICN,KUL,11:00:00,4,05:35:00,16:35:00,4,QA3667,QA,QAirline,47987,,110844.0
4528,ICN,KUL,11:00:00,2,05:35:00,16:35:00,2,QA2346,QA,QAirline,48015,,104872.0
4529,ICN,KUL,11:00:00,6,05:35:00,16:35:00,6,QA4883,QA,QAirline,50462,,109454.0
4530,ICN,KUL,16:20:00,5,05:35:00,21:55:00,5,QA3873,QA,QAirline,53415,,174940.0
4531,ICN,KUL,16:20:00,2,05:35:00,21:55:00,2,QA3465,QA,QAirline,57269,,
4532,ICN,KUL,16:20:00,1,05:35:00,21:55:00,1,QA2646,QA,QAirline,62109,,
4533,ICN,KUL,16:20:00,4,05:35:00,21:55:00,4,QA1949,QA,QAirline,62365,,
4534,ICN,KUL,11:00:00,2,05:35:00,16:35:00,2,QA1276,QA,QAirline,65157,,
4535,ICN,KUL,11:00:00,4,05:35:00,16:35:00,4,QA4720,QA,QAirline,65461,,
4536,ICN,KUL,16:20:00,6,05:35:00,21:55:00,6,QA4409,QA,QAirline,67371,,98149.0
4537,ICN,KUL,11:00:00,6,05:35:00,16:35:00,6,QA4385,QA,QAirline,68534,,
4538,ICN,KUL,11:00:00,5,05:35:00,16:35:00,5,QA3491,QA,QAirline,68742,,
4539,ICN,KUL,11:00:00,5,05:35:00,16:35:00,5,QA1977,QA,QAirline,72745,,
4540,ICN,YYZ,09:35:00,3,00:20:00,09:55:00,3,QA3475,QA,QAirline,198015,,355862.0
4541,ICN,YYZ,09:35:00,0,00:20:00,09:55:00,0,QA1010,QA,QAirline,208005,,
4542,ICN,YYZ,09:35:00,5,00:20:00,09:55:00,5,QA4409,QA,QAirline,208005,,
4543,ICN,YYZ,09:35:00,2,00:20:00,09:55:00,2,QA2920,QA,QAirline,208005,,
4544,ICN,YYZ,09:35:00,4,00:20:00,09:55:00,4,QA1460,QA,QAirline,208005,,
4545,DEN,ATL,00:24:00,6,05:01:00,05:25:00,6,QA4045,QA,QAirline,17611,,
4546,DEN,ATL,13:34:00,6,05:09:00,18:43:00,6,QA1666,QA,QAirline,17611,,
4547,DEN,ATL,00:04:00,3,05:01:00,05:05:00,3,QA1784,QA,QAirline,18579,,
4548,DEN,ATL,00:34:00,5,05:01:00,05:35:00,5,QA3545,QA,QAirline,18579,,
4549,DEN,ATL,00:20:00,4,05:01:00,05:21:00,4,QA1589,QA,QAirline,18579,,
4550,DEN,ATL,14:48:00,3,05:04:00,19:52:00,3,QA2304,QA,QAirline,18579,,
4551,DEN,ATL,13:25:00,5,05:09:00,18:34:00,5,QA2098,QA,QAirline,18579,,
4552,DEN,ATL,13:27:00,4,05:09:00,18:36:00,4,QA4583,QA,QAirline,18579,,
4553,DEN,ATL,00:26:00,2,05:01:00,05:27:00,2,QA1642,QA,QAirline,20868,,
4554,DEN,ATL,00:34:00,1,05:01:00,05:35:00,1,QA4999,QA,QAirline,20868,,
4555,DEN,ATL,00:24:00,0,05:01:00,05:25:00,0,QA3787,QA,QAirline,20868,,
4556,DEN,ATL,10:54:00,2,05:03:00,15:57:00,2,QA2967,QA,QAirline,20868,,
4557,DEN,ATL,13:25:00,0,05:09:00,18:34:00,0,QA3454,QA,QAirline,20868,,
4558,DEN,ATL,13:25:00,1,05:09:00,18:34:00,1,QA2859,QA,QAirline,20868,,
4559,DEN,ATL,17:50:00,4,05:04:00,22:54:00,4,QA1892,QA,QAirline,22814,30310.0,
4560,DEN,ATL,17:50:00,5,05:04:00,22:54:00,5,QA4078,QA,QAirline,22814,34555.0,
4561,DEN,ATL,00:45:00,4,04:48:00,05:33:00,4,QA4138,QA,QAirline,22853,38968.0,
4562,DEN,ATL,00:45:00,5,04:48:00,05:33:00,5,QA3147,QA,QAirline,22853,,
4563,DEN,ATL,06:00:00,6,04:50:00,10:50:00,6,QA3620,QA,QAirline,22853,,
4564,DEN,ATL,08:05:00,4,04:50:00,12:55:00,4,QA1544,QA,QAirline,22853,,
4565,DEN,ATL,07:05:00,5,04:52:00,11:57:00,5,QA1726,QA,QAirline,22853,,
4566,DEN,ATL,07:05:00,4,04:52:00,11:57:00,4,QA1863,QA,QAirline,22853,,
4567,DEN,ATL,06:00:00,5,04:52:00,10:52:00,5,QA4728,QA,QAirline,22853,,
4568,DEN,ATL,13:35:00,5,05:00:00,18:35:00,5,QA4254,QA,QAirline,22853,,
4569,DEN,ATL,07:05:00,6,04:52:00,11:57:00,6,QA4635,QA,QAirline,22858,,
4570,DEN,LAX,23:01:00,4,01:29:00,00:30:00,5,QA3100,QA,QAirline,13921,21117.0,
4571,DEN,LAX,21:00:00,4,01:30:00,22:30:00,4,QA1420,QA,QAirline,13921,21117.0,
4572,DEN,LAX,08:00:00,4,01:35:00,09:35:00,4,QA3223,QA,QAirline,16785,,
4573,DEN,LAX,07:00:00,5,01:25:00,08:25:00,5,QA4149,QA,QAirline,18327,21908.0,
4574,DEN,LAX,19:41:00,5,01:34:00,21:15:00,5,QA1259,QA,QAirline,18365,21908.0,
4575,DEN,LAX,11:27:00,4,01:27:00,12:54:00,4,QA2681,QA,QAirline,19204,21117.0,
4576,DEN,LAX,13:39:00,4,01:27:00,15:06:00,4,QA4479,QA,QAirline,19204,26219.0,
4577,DEN,LAX,11:27:00,5,01:27:00,12:54:00,5,QA3107,QA,QAirline,19204,26152.0,
4578,DEN,LAX,08:00:00,4,01:30:00,09:30:00,4,QA4896,QA,QAirline,19204,21117.0,
4579,DEN,LAX,20:30:00,5,01:30:00,22:00:00,5,QA2306,QA,QAirline,19204,21059.0,
4580,DEN,LAX,08:00:00,6,01:30:00,09:30:00,6,QA4854,QA,QAirline,19204,26152.0,
4581,DEN,LAX,17:20:00,5,01:30:00,18:50:00,5,QA3676,QA,QAirline,19204,26152.0,
4582,DEN,LAX,19:00:00,4,01:33:00,20:33:00,4,QA4232,QA,QAirline,19204,26219.0,
4583,DEN,LAX,18:50:00,5,01:33:00,20:23:00,5,QA1657,QA,QAirline,19204,26152.0,
4584,DEN,LAX,23:01:00,6,01:29:00,00:30:00,0,QA3243,QA,QAirline,19896,26152.0,
4585,DEN,LAX,21:00:00,6,01:30:00,22:30:00,6,QA4078,QA,QAirline,19896,26152.0,
4586,DEN,LAX,13:39:00,2,01:27:00,15:06:00,2,QA4800,QA,QAirline,20437,,
4587,DEN,LAX,13:39:00,0,01:27:00,15:06:00,0,QA4289,QA,QAirline,20437,,
4588,DEN,LAX,10:02:00,6,01:28:00,11:30:00,6,QA1222,QA,QAirline,20437,,
4589,DEN,LAX,10:02:00,0,01:28:00,11:30:00,0,QA2382,QA,QAirline,20437,,
4590,DEN,LAX,16:08:00,1,01:29:00,17:37:00,1,QA1109,QA,QAirline,20437,,
4591,DEN,LAX,17:33:00,4,01:29:00,19:02:00,4,QA3615,QA,QAirline,20437,,
4592,DEN,LAX,16:08:00,3,01:29:00,17:37:00,3,QA1964,QA,QAirline,20437,,
4593,DEN,LAX,16:08:00,4,01:29:00,17:37:00,4,QA4908,QA,QAirline,20437,,
4594,DEN,LAX,17:33:00,1,01:29:00,19:02:00,1,QA4544,QA,QAirline,20437,,
4595,DEN,ORD,20:50:00,4,03:25:00,00:15:00,5,QA2512,QA,QAirline,19281,,
4596,DEN,ORD,20:50:00,5,03:25:00,00:15:00,6,QA4748,QA,QAirline,19281,25898.0,
4597,DEN,ORD,19:21:00,4,03:31:00,22:52:00,4,QA4547,QA,QAirline,19281,,
4598,DEN,ORD,17:28:00,4,03:33:00,21:01:00,4,QA4811,QA,QAirline,19281,,
4599,DEN,ORD,05:38:00,4,03:32:00,09:10:00,4,QA3478,QA,QAirline,19326,,
4600,DEN,ORD,05:38:00,6,03:32:00,09:10:00,6,QA1872,QA,QAirline,19428,,
4601,DEN,ORD,06:00:00,5,03:29:00,09:29:00,5,QA1627,QA,QAirline,20267,25898.0,
4602,DEN,ORD,06:00:00,6,03:29:00,09:29:00,6,QA1944,QA,QAirline,20267,28358.0,
4603,DEN,ORD,17:28:00,5,03:33:00,21:01:00,5,QA1744,QA,QAirline,20267,28358.0,
4604,DEN,ORD,20:50:00,1,03:25:00,00:15:00,2,QA4079,QA,QAirline,20805,27340.0,
4605,DEN,ORD,20:50:00,2,03:25:00,00:15:00,3,QA1148,QA,QAirline,20805,27340.0,
4606,DEN,ORD,20:50:00,3,03:25:00,00:15:00,4,QA1402,QA,QAirline,20805,27340.0,
4607,DEN,ORD,20:50:00,0,03:25:00,00:15:00,1,QA2562,QA,QAirline,20805,27340.0,
4608,DEN,ORD,06:00:00,3,03:29:00,09:29:00,3,QA1403,QA,QAirline,20805,27340.0,
4609,DEN,ORD,06:00:00,2,03:29:00,09:29:00,2,QA3485,QA,QAirline,20805,27340.0,
4610,DEN,ORD,06:00:00,1,03:29:00,09:29:00,1,QA3714,QA,QAirline,20805,27340.0,
4611,DEN,ORD,19:21:00,2,03:31:00,22:52:00,2,QA4146,QA,QAirline,20805,28358.0,
4612,DEN,ORD,19:21:00,0,03:31:00,22:52:00,0,QA4982,QA,QAirline,20805,27340.0,
4613,DEN,ORD,19:21:00,1,03:31:00,22:52:00,1,QA1982,QA,QAirline,20805,27340.0,
4614,DEN,ORD,17:28:00,1,03:33:00,21:01:00,1,QA3859,QA,QAirline,20805,27340.0,
4615,DEN,ORD,17:28:00,2,03:33:00,21:01:00,2,QA1835,QA,QAirline,20805,27340.0,
4616,DEN,ORD,15:51:00,2,03:34:00,19:25:00,2,QA1758,QA,QAirline,20805,27340.0,
4617,DEN,ORD,15:51:00,1,03:34:00,19:25:00,1,QA2141,QA,QAirline,20805,27340.0,
4618,DEN,ORD,10:48:00,1,03:32:00,14:20:00,1,QA3861,QA,QAirline,20850,,
4619,DEN,ORD,05:38:00,1,03:32:00,09:10:00,1,QA4570,QA,QAirline,20850,,
4620,DEN,LHR,19:30:00,5,16:00:00,11:30:00,6,QA4851,QA,QAirline,79838,,
4621,DEN,LHR,20:20:00,2,16:00:00,12:20:00,3,QA2730,QA,QAirline,80102,,623783.0
4622,DEN,LHR,17:35:00,2,16:05:00,09:40:00,3,QA3920,QA,QAirline,80102,114779.0,623783.0
4623,DEN,LHR,20:20:00,6,16:00:00,12:20:00,0,QA1123,QA,QAirline,81520,114779.0,603684.0
4624,DEN,LHR,20:20:00,1,16:00:00,12:20:00,2,QA4379,QA,QAirline,88851,114779.0,
4625,DEN,LHR,20:20:00,2,16:00:00,12:20:00,3,QA4462,QA,QAirline,88851,,623783.0
4626,DEN,LHR,20:20:00,0,16:00:00,12:20:00,1,QA3363,QA,QAirline,88851,114779.0,623783.0
4627,DEN,LHR,17:35:00,2,16:05:00,09:40:00,3,QA4334,QA,QAirline,88851,114779.0,623783.0
4628,DEN,LHR,17:35:00,4,16:05:00,09:40:00,5,QA4240,QA,QAirline,88851,145335.0,623783.0
4629,DEN,LHR,17:35:00,0,16:05:00,09:40:00,1,QA4620,QA,QAirline,88851,114779.0,623783.0
4630,DEN,LHR,17:35:00,1,16:05:00,09:40:00,2,QA3275,QA,QAirline,88851,114779.0,590954.0
4631,DEN,LHR,17:35:00,6,16:05:00,09:40:00,0,QA1983,QA,QAirline,88851,145335.0,
4632,DEN,LHR,20:20:00,0,16:00:00,12:20:00,1,QA3383,QA,QAirline,88912,114779.0,623179.0
4633,DEN,LHR,20:20:00,1,16:00:00,12:20:00,2,QA3689,QA,QAirline,88912,114779.0,591047.0
4634,DEN,LHR,20:20:00,2,16:00:00,12:20:00,3,QA2627,QA,QAirline,88912,,624961.0
4635,DEN,LHR,17:35:00,1,16:05:00,09:40:00,2,QA2637,QA,QAirline,88912,114779.0,
4636,DEN,LHR,17:35:00,4,16:05:00,09:40:00,5,QA2863,QA,QAirline,88912,,624961.0
4637,DEN,LHR,17:35:00,2,16:05:00,09:40:00,3,QA4419,QA,QAirline,88912,,
4638,DEN,LHR,17:35:00,2,16:05:00,09:40:00,3,QA2163,QA,QAirline,88912,115958.0,624961.0
4639,DEN,LHR,17:35:00,0,16:05:00,09:40:00,1,QA2738,QA,QAirline,88912,114779.0,623179.0
4640,DEN,LHR,17:35:00,0,16:05:00,09:40:00,1,QA2002,QA,QAirline,88912,116562.0,623783.0
4641,DEN,LHR,17:35:00,1,16:05:00,09:40:00,2,QA4500,QA,QAirline,88912,114779.0,
4642,DEN,LHR,17:35:00,6,16:05:00,09:40:00,0,QA2847,QA,QAirline,88912,,
4643,DEN,LHR,17:35:00,6,16:05:00,09:40:00,0,QA4773,QA,QAirline,88912,145335.0,
4644,DEN,LHR,17:35:00,2,16:05:00,09:40:00,3,QA4275,QA,QAirline,90435,,
4645,DEN,CDG,17:20:00,2,17:20:00,10:40:00,3,QA2264,QA,QAirline,167429,,
4646,DEN,CDG,17:20:00,6,17:20:00,10:40:00,0,QA3006,QA,QAirline,172532,,
4647,DEN,CDG,17:20:00,4,17:20:00,10:40:00,5,QA2924,QA,QAirline,172532,,
4648,DEN,CDG,17:20:00,2,17:20:00,10:40:00,3,QA4497,QA,QAirline,172591,272973.0,594324.0
4649,DEN,CDG,17:20:00,6,17:20:00,10:40:00,0,QA3744,QA,QAirline,177046,279363.0,634390.0
4650,DEN,CDG,17:20:00,4,17:20:00,10:40:00,5,QA2384,QA,QAirline,177139,279449.0,634477.0
4651,DEN,DFW,21:21:00,5,03:01:00,00:22:00,6,QA4693,QA,QAirline,9579,,
4652,DEN,DFW,21:28:00,4,03:01:00,00:29:00,5,QA3609,QA,QAirline,9579,,
4653,DEN,DFW,21:25:00,6,03:01:00,00:26:00,0,QA3403,QA,QAirline,9579,,
4654,DEN,DFW,10:39:00,6,03:02:00,13:41:00,6,QA2543,QA,QAirline,9579,,
4655,DEN,DFW,09:52:00,5,03:03:00,12:55:00,5,QA4415,QA,QAirline,9579,,
4656,DEN,DFW,14:06:00,5,03:08:00,17:14:00,5,QA2801,QA,QAirline,9579,,
4657,DEN,DFW,14:01:00,4,03:08:00,17:09:00,4,QA3496,QA,QAirline,9579,,
4658,DEN,DFW,21:28:00,0,03:01:00,00:29:00,1,QA4600,QA,QAirline,13045,,
4659,DEN,DFW,21:23:00,3,03:01:00,00:24:00,4,QA4657,QA,QAirline,13045,,
4660,DEN,DFW,21:21:00,1,03:01:00,00:22:00,2,QA4648,QA,QAirline,13045,,
4661,DEN,DFW,21:28:00,2,03:01:00,00:29:00,3,QA4125,QA,QAirline,13045,,
4662,DEN,DFW,10:37:00,1,03:02:00,13:39:00,1,QA3108,QA,QAirline,13045,,
